27.163359	27.163359	HP
30.217054	30.217054	HP
35.602639	35.602639	HP
35.679757	35.679757	HP
35.919270	35.919270	HP
41.235898	41.235898	HP
41.484796	41.484796	HP
49.448314	49.448314	HP
49.724142	49.724142	HP
52.363687	52.363687	HP
745.080345	745.080345	HP_low
745.274567	745.274567	HP_low
767.225753	767.225753	HP
767.451802	767.451802	HP
790.081950	790.081950	HP_low
790.292493	790.292493	HP
790.485083	790.485083	HP
794.618425	794.618425	HP_low
794.819176	794.819176	HP
795.032167	795.032167	HP
830.003584	830.003584	HP_low
830.209231	830.209231	HP
832.188176	832.188176	HP
832.361180	832.361180	HP
832.545610	832.545610	HP
832.897331	832.897331	HP
833.060543	833.060543	HP
836.558991	836.558991	HP
836.716490	836.716490	HP_low
