2743.462378	2816.231273	Broadband_and_sonar
2853.205073	2853.205073	HP
2853.418369	2853.418369	HP
2853.610336	2853.610336	HP
2853.805670	2853.805670	HP
2853.990901	2853.990901	HP
2854.177254	2854.177254	HP
2854.395041	2854.395041	HP
2854.613950	2854.613950	HP
2854.826123	2854.826123	HP
2855.433456	2855.433456	HP
2855.817389	2855.817389	HP
2855.999252	2855.999252	HP
2856.581887	2856.581887	HP
2856.805286	2856.805286	HP
2857.192587	2857.192587	HP
2857.382308	2857.382308	HP
2857.558558	2857.558558	HP
2858.120986	2858.120986	HP
2858.316320	2858.316320	HP
2859.057824	2859.057824	HP
2871.293363	2871.293363	HP
2871.520711	2871.520711	HP
2871.700247	2871.700247	HP
2871.818312	2871.818312	HP
2871.980285	2871.980285	HP
2872.147137	2872.147137	HP
2872.320819	2872.320819	HP
2872.497429	2872.497429	HP
2872.657451	2872.657451	HP
2872.829181	2872.829181	HP
2873.000912	2873.000912	HP
2873.161909	2873.161909	HP
2873.331688	2873.331688	HP
2873.868347	2873.868347	HP
2881.473843	2881.473843	HP
2881.626356	2881.626356	HP
2881.880270	2881.880270	HP
2882.072354	2882.072354	HP
2882.252896	2882.252896	HP
2882.408707	2882.408707	HP
2882.569464	2882.569464	HP
2882.774739	2882.774739	HP
2882.790402	2882.790402	HP
2882.962701	2882.962701	HP
2883.106970	2883.106970	HP
2883.148190	2883.148190	HP
2883.225683	2883.225683	HP
2883.299878	2883.299878	HP
2883.350991	2883.350991	HP
2883.425186	2883.425186	HP
2883.480421	2883.480421	HP
2883.566158	2883.566158	HP
2883.616446	2883.616446	HP
2883.751647	2883.751647	HP
2883.872009	2883.872009	HP
2884.023697	2884.023697	HP
2884.164669	2884.164669	HP
2884.315533	2884.315533	HP
2884.461451	2884.461451	HP
2884.601598	2884.601598	HP
2884.737623	2884.737623	HP
2934.681132	2934.681132	HP
2934.902894	2934.902894	HP
2935.081788	2935.081788	HP
